,IMG,LABEL
2062,"[[[ 10  10  10]
  [ 56  56  56]
  [110 110 110]
  ...
  [  9   9   9]
  [  9   9   9]
  [ 17  17  17]]

 [[ 10  10  10]
  [ 41  41  41]
  [163 163 163]
  ...
  [  8   8   8]
  [  8   8   8]
  [  8   8   8]]

 [[ 42  42  42]
  [ 73  73  73]
  [108 108 108]
  ...
  [  8   8   8]
  [  8   8   8]
  [  8   8   8]]

 ...

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [  4   4   4]
  [  4   4   4]
  [  3   3   3]]

 [[ 46  46  46]
  [ 43  43  43]
  [ 38  38  38]
  ...
  [  9   9   9]
  [  9   9   9]
  [  9   9   9]]

 [[167 167 167]
  [165 165 165]
  [163 163 163]
  ...
  [ 38  38  38]
  [ 36  36  36]
  [ 35  35  35]]]",0
2063,"[[[13 13 13]
  [13 13 13]
  [17 17 17]
  ...
  [18 18 18]
  [19 19 19]
  [45 45 45]]

 [[13 13 13]
  [12 12 12]
  [13 13 13]
  ...
  [ 5  5  5]
  [ 5  5  5]
  [ 6  6  6]]

 [[13 13 13]
  [13 13 13]
  [13 13 13]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 3  3  3]]

 ...

 [[17 17 17]
  [15 15 15]
  [36 36 36]
  ...
  [80 80 80]
  [53 53 53]
  [30 30 30]]

 [[17 17 17]
  [15 15 15]
  [35 35 35]
  ...
  [77 77 77]
  [49 49 49]
  [27 27 27]]

 [[17 17 17]
  [14 14 14]
  [34 34 34]
  ...
  [79 79 79]
  [48 48 48]
  [24 24 24]]]",0
2064,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [2 2 2]
  [4 4 4]
  [4 4 4]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [2 2 2]
  [4 4 4]
  [4 4 4]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [2 2 2]
  [4 4 4]
  [4 4 4]]]",0
2065,"[[[ 45  45  45]
  [ 35  35  35]
  [ 39  39  39]
  ...
  [ 94  94  94]
  [ 86  86  86]
  [ 70  70  70]]

 [[ 35  35  35]
  [ 42  42  42]
  [ 72  72  72]
  ...
  [ 90  90  90]
  [168 168 168]
  [ 84  84  84]]

 [[ 37  37  37]
  [ 50  50  50]
  [ 78  78  78]
  ...
  [ 90  90  90]
  [164 164 164]
  [ 97  97  97]]

 ...

 [[ 28  28  28]
  [ 12  12  12]
  [  1   1   1]
  ...
  [ 53  53  53]
  [ 60  60  60]
  [136 136 136]]

 [[ 26  26  26]
  [  8   8   8]
  [  1   1   1]
  ...
  [ 43  43  43]
  [ 64  64  64]
  [145 145 145]]

 [[ 77  77  77]
  [ 52  52  52]
  [ 46  46  46]
  ...
  [ 88  88  88]
  [102 102 102]
  [166 166 166]]]",0
2066,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 6  6  6]]

 [[ 2  2  2]
  [13 13 13]
  [28 28 28]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]]

 [[ 7  7  7]
  [54 54 54]
  [86 86 86]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [ 4  4  4]]

 ...

 [[ 2  2  2]
  [ 4  4  4]
  [23 23 23]
  ...
  [15 15 15]
  [ 9  9  9]
  [66 66 66]]

 [[ 2  2  2]
  [ 4  4  4]
  [20 20 20]
  ...
  [17 17 17]
  [12 12 12]
  [80 80 80]]

 [[ 2  2  2]
  [ 5  5  5]
  [25 25 25]
  ...
  [21 21 21]
  [14 14 14]
  [87 87 87]]]",0
2067,"[[[ 0  0  0]
  [ 6  6  6]
  [10 10 10]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 7  7  7]]

 [[ 0  0  0]
  [ 3  3  3]
  [ 7  7  7]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 2  2  2]]

 [[ 0  0  0]
  [ 3  3  3]
  [ 7  7  7]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [17 17 17]
  [10 10 10]
  [ 4  4  4]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
2068,"[[[ 4  4  4]
  [11 11 11]
  [11 11 11]
  ...
  [ 6  6  6]
  [ 7  7  7]
  [ 8  8  8]]

 [[13 13 13]
  [24 24 24]
  [17 17 17]
  ...
  [ 6  6  6]
  [ 7  7  7]
  [ 7  7  7]]

 [[24 24 24]
  [50 50 50]
  [30 30 30]
  ...
  [11 11 11]
  [ 6  6  6]
  [ 6  6  6]]

 ...

 [[ 6  6  6]
  [ 5  5  5]
  [ 3  3  3]
  ...
  [22 22 22]
  [ 9  9  9]
  [10 10 10]]

 [[ 6  6  6]
  [ 5  5  5]
  [ 3  3  3]
  ...
  [22 22 22]
  [ 9  9  9]
  [10 10 10]]

 [[ 6  6  6]
  [ 5  5  5]
  [ 3  3  3]
  ...
  [23 23 23]
  [ 9  9  9]
  [10 10 10]]]",0
2069,"[[[156 156 156]
  [ 87  87  87]
  [ 89  89  89]
  ...
  [ 35  35  35]
  [ 59  59  59]
  [ 96  96  96]]

 [[160 160 160]
  [106 106 106]
  [ 96  96  96]
  ...
  [ 69  69  69]
  [ 69  69  69]
  [ 90  90  90]]

 [[178 178 178]
  [115 115 115]
  [138 138 138]
  ...
  [ 67  67  67]
  [ 76  76  76]
  [ 96  96  96]]

 ...

 [[  2   2   2]
  [  1   1   1]
  [ 18  18  18]
  ...
  [ 53  53  53]
  [ 15  15  15]
  [  1   1   1]]

 [[ 18  18  18]
  [  6   6   6]
  [ 61  61  61]
  ...
  [ 98  98  98]
  [ 49  49  49]
  [  3   3   3]]

 [[127 127 127]
  [105 105 105]
  [182 182 182]
  ...
  [199 199 199]
  [155 155 155]
  [ 73  73  73]]]",0
2070,"[[[ 61  61  61]
  [ 59  59  59]
  [ 58  58  58]
  ...
  [166 166 166]
  [171 171 171]
  [182 182 182]]

 [[  7   7   7]
  [  5   5   5]
  [  5   5   5]
  ...
  [  9   9   9]
  [  9   9   9]
  [ 13  13  13]]

 [[  7   7   7]
  [  5   5   5]
  [  5   5   5]
  ...
  [  5   5   5]
  [  5   5   5]
  [  6   6   6]]

 ...

 [[  6   6   6]
  [  4   4   4]
  [ 13  13  13]
  ...
  [ 27  27  27]
  [ 11  11  11]
  [  9   9   9]]

 [[  7   7   7]
  [  6   6   6]
  [ 13  13  13]
  ...
  [ 24  24  24]
  [ 10  10  10]
  [  9   9   9]]

 [[  9   9   9]
  [  9   9   9]
  [ 23  23  23]
  ...
  [ 34  34  34]
  [ 11  11  11]
  [ 10  10  10]]]",0
2071,"[[[ 49  49  49]
  [ 88  88  88]
  [107 107 107]
  ...
  [106 106 106]
  [ 75  75  75]
  [ 49  49  49]]

 [[ 59  59  59]
  [ 96  96  96]
  [111 111 111]
  ...
  [111 111 111]
  [ 87  87  87]
  [ 59  59  59]]

 [[ 62  62  62]
  [104 104 104]
  [125 125 125]
  ...
  [139 139 139]
  [ 86  86  86]
  [ 52  52  52]]

 ...

 [[  9   9   9]
  [ 11  11  11]
  [ 10  10  10]
  ...
  [ 14  14  14]
  [ 12  12  12]
  [ 11  11  11]]

 [[  8   8   8]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [ 13  13  13]
  [ 12  12  12]
  [ 12  12  12]]

 [[ 98  98  98]
  [ 17  17  17]
  [ 38  38  38]
  ...
  [ 15  15  15]
  [ 33  33  33]
  [ 30  30  30]]]",0
2072,"[[[ 5  5  5]
  [ 4  4  4]
  [ 3  3  3]
  ...
  [ 2  2  2]
  [ 4  4  4]
  [ 4  4  4]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 5  5  5]
  ...
  [ 7  7  7]
  [ 1  1  1]
  [ 2  2  2]]

 [[ 2  2  2]
  [18 18 18]
  [43 43 43]
  ...
  [44 44 44]
  [14 14 14]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]]

 [[ 6  6  6]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [ 7  7  7]
  [ 8  8  8]
  [ 7  7  7]]

 [[12 12 12]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]]",0
2073,"[[[ 3  3  3]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [ 5  5  5]
  [ 6  6  6]
  [ 5  5  5]]

 [[ 8  8  8]
  [14 14 14]
  [13 13 13]
  ...
  [13 13 13]
  [12 12 12]
  [ 5  5  5]]

 [[ 8  8  8]
  [14 14 14]
  [13 13 13]
  ...
  [12 12 12]
  [11 11 11]
  [ 4  4  4]]

 ...

 [[ 9  9  9]
  [15 15 15]
  [71 71 71]
  ...
  [13 13 13]
  [10 10 10]
  [ 6  6  6]]

 [[ 8  8  8]
  [16 16 16]
  [64 64 64]
  ...
  [13 13 13]
  [11 11 11]
  [ 4  4  4]]

 [[ 8  8  8]
  [15 15 15]
  [55 55 55]
  ...
  [13 13 13]
  [11 11 11]
  [ 4  4  4]]]",0
2074,"[[[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [  4   4   4]
  [  4   4   4]
  [  5   5   5]]

 [[  0   0   0]
  [  1   1   1]
  [  1   1   1]
  ...
  [  5   5   5]
  [  4   4   4]
  [  5   5   5]]

 [[  0   0   0]
  [  1   1   1]
  [  1   1   1]
  ...
  [  5   5   5]
  [  5   5   5]
  [  6   6   6]]

 ...

 [[ 35  35  35]
  [ 77  77  77]
  [107 107 107]
  ...
  [127 127 127]
  [ 93  93  93]
  [ 61  61  61]]

 [[ 39  39  39]
  [ 83  83  83]
  [117 117 117]
  ...
  [127 127 127]
  [ 99  99  99]
  [ 64  64  64]]

 [[ 43  43  43]
  [ 87  87  87]
  [129 129 129]
  ...
  [129 129 129]
  [104 104 104]
  [ 65  65  65]]]",0
2075,"[[[126 126 126]
  [105 105 105]
  [102 102 102]
  ...
  [ 32  32  32]
  [ 32  32  32]
  [ 44  44  44]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [  6   6   6]
  [  6   6   6]
  [  7   7   7]]

 [[  5   5   5]
  [  5   5   5]
  [  5   5   5]
  ...
  [  7   7   7]
  [  5   5   5]
  [  6   6   6]]

 ...

 [[  2   2   2]
  [  2   2   2]
  [  6   6   6]
  ...
  [  2   2   2]
  [  1   1   1]
  [  3   3   3]]

 [[  2   2   2]
  [  1   1   1]
  [  4   4   4]
  ...
  [  1   1   1]
  [  1   1   1]
  [  3   3   3]]

 [[  2   2   2]
  [  1   1   1]
  [  2   2   2]
  ...
  [  1   1   1]
  [  0   0   0]
  [  3   3   3]]]",0
2076,"[[[207 207 207]
  [162 162 162]
  [150 150 150]
  ...
  [ 31  31  31]
  [ 30  30  30]
  [ 33  33  33]]

 [[ 66  66  66]
  [ 17  17  17]
  [ 13  13  13]
  ...
  [  7   7   7]
  [  6   6   6]
  [  5   5   5]]

 [[ 25  25  25]
  [ 10  10  10]
  [  6   6   6]
  ...
  [ 12  12  12]
  [ 10  10  10]
  [  6   6   6]]

 ...

 [[ 92  92  92]
  [ 15  15  15]
  [  7   7   7]
  ...
  [  4   4   4]
  [  2   2   2]
  [  1   1   1]]

 [[ 97  97  97]
  [ 15  15  15]
  [  8   8   8]
  ...
  [  8   8   8]
  [  7   7   7]
  [  6   6   6]]

 [[ 97  97  97]
  [ 15  15  15]
  [ 11  11  11]
  ...
  [ 12  12  12]
  [ 12  12  12]
  [ 13  13  13]]]",0
2077,"[[[ 20  20  20]
  [ 38  38  38]
  [ 48  48  48]
  ...
  [ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]]

 [[ 20  20  20]
  [ 47  47  47]
  [ 77  77  77]
  ...
  [ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]]

 [[ 19  19  19]
  [ 23  23  23]
  [ 35  35  35]
  ...
  [ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]]

 ...

 [[  8   8   8]
  [  8   8   8]
  [  5   5   5]
  ...
  [ 33  33  33]
  [ 41  41  41]
  [168 168 168]]

 [[  9   9   9]
  [  9   9   9]
  [  5   5   5]
  ...
  [ 30  30  30]
  [ 41  41  41]
  [169 169 169]]

 [[  8   8   8]
  [ 10  10  10]
  [  5   5   5]
  ...
  [ 24  24  24]
  [ 40  40  40]
  [168 168 168]]]",0
2078,"[[[  5   5   5]
  [  5   5   5]
  [  4   4   4]
  ...
  [  2   2   2]
  [  3   3   3]
  [  2   2   2]]

 [[  4   4   4]
  [  4   4   4]
  [  4   4   4]
  ...
  [  3   3   3]
  [  1   1   1]
  [  1   1   1]]

 [[  4   4   4]
  [  3   3   3]
  [  3   3   3]
  ...
  [  6   6   6]
  [  4   4   4]
  [  1   1   1]]

 ...

 [[190 190 190]
  [204 204 204]
  [215 215 215]
  ...
  [191 191 191]
  [164 164 164]
  [ 81  81  81]]

 [[206 206 206]
  [219 219 219]
  [226 226 226]
  ...
  [191 191 191]
  [178 178 178]
  [ 99  99  99]]

 [[227 227 227]
  [234 234 234]
  [237 237 237]
  ...
  [199 199 199]
  [183 183 183]
  [135 135 135]]]",0
2079,"[[[ 58  58  58]
  [ 16  16  16]
  [ 14  14  14]
  ...
  [ 15  15  15]
  [ 13  13  13]
  [  1   1   1]]

 [[ 57  57  57]
  [ 10  10  10]
  [  8   8   8]
  ...
  [  9   9   9]
  [  9   9   9]
  [  1   1   1]]

 [[ 63  63  63]
  [  8   8   8]
  [  5   5   5]
  ...
  [  5   5   5]
  [  6   6   6]
  [  1   1   1]]

 ...

 [[ 26  26  26]
  [  8   8   8]
  [ 16  16  16]
  ...
  [ 95  95  95]
  [ 43  43  43]
  [ 70  70  70]]

 [[ 24  24  24]
  [  7   7   7]
  [ 14  14  14]
  ...
  [ 85  85  85]
  [ 38  38  38]
  [ 65  65  65]]

 [[ 98  98  98]
  [ 10  10  10]
  [ 24  24  24]
  ...
  [113 113 113]
  [ 70  70  70]
  [117 117 117]]]",0
2080,"[[[30 30 30]
  [19 19 19]
  [19 19 19]
  ...
  [18 18 18]
  [21 21 21]
  [35 35 35]]

 [[12 12 12]
  [ 8  8  8]
  [ 6  6  6]
  ...
  [ 5  5  5]
  [ 8  8  8]
  [13 13 13]]

 [[11 11 11]
  [ 6  6  6]
  [ 4  4  4]
  ...
  [ 3  3  3]
  [ 6  6  6]
  [12 12 12]]

 ...

 [[12 12 12]
  [ 9  9  9]
  [21 21 21]
  ...
  [25 25 25]
  [ 9  9  9]
  [13 13 13]]

 [[12 12 12]
  [10 10 10]
  [25 25 25]
  ...
  [23 23 23]
  [10 10 10]
  [13 13 13]]

 [[14 14 14]
  [13 13 13]
  [38 38 38]
  ...
  [25 25 25]
  [13 13 13]
  [15 15 15]]]",0
2081,"[[[10 10 10]
  [ 8  8  8]
  [ 8  8  8]
  ...
  [ 5  5  5]
  [ 6  6  6]
  [ 8  8  8]]

 [[ 9  9  9]
  [ 6  6  6]
  [ 4  4  4]
  ...
  [ 1  1  1]
  [ 3  3  3]
  [ 8  8  8]]

 [[ 9  9  9]
  [ 5  5  5]
  [ 3  3  3]
  ...
  [ 1  1  1]
  [ 2  2  2]
  [ 8  8  8]]

 ...

 [[ 9  9  9]
  [ 4  4  4]
  [ 1  1  1]
  ...
  [19 19 19]
  [10 10 10]
  [ 8  8  8]]

 [[ 9  9  9]
  [ 4  4  4]
  [ 2  2  2]
  ...
  [16 16 16]
  [ 8  8  8]
  [ 8  8  8]]

 [[ 8  8  8]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [15 15 15]
  [ 8  8  8]
  [ 7  7  7]]]",0
2082,"[[[ 17  17  17]
  [ 48  48  48]
  [ 53  53  53]
  ...
  [ 48  48  48]
  [ 46  46  46]
  [ 42  42  42]]

 [[ 27  27  27]
  [ 66  66  66]
  [ 88  88  88]
  ...
  [154 154 154]
  [135 135 135]
  [ 55  55  55]]

 [[ 24  24  24]
  [ 65  65  65]
  [ 97  97  97]
  ...
  [254 254 254]
  [209 209 209]
  [ 58  58  58]]

 ...

 [[ 14  14  14]
  [ 29  29  29]
  [ 34  34  34]
  ...
  [ 17  17  17]
  [ 26  26  26]
  [ 24  24  24]]

 [[  7   7   7]
  [ 14  14  14]
  [ 24  24  24]
  ...
  [ 25  25  25]
  [ 26  26  26]
  [ 25  25  25]]

 [[  3   3   3]
  [ 10  10  10]
  [ 12  12  12]
  ...
  [ 23  23  23]
  [ 24  24  24]
  [ 25  25  25]]]",0
2083,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]

 [[  2   2   2]
  [  2   2   2]
  [  3   3   3]
  ...
  [  5   5   5]
  [  4   4   4]
  [  4   4   4]]

 [[  8   8   8]
  [ 17  17  17]
  [ 17  17  17]
  ...
  [ 22  22  22]
  [ 20  20  20]
  [ 21  21  21]]

 ...

 [[  1   1   1]
  [  6   6   6]
  [ 37  37  37]
  ...
  [206 206 206]
  [195 195 195]
  [191 191 191]]

 [[  1   1   1]
  [  7   7   7]
  [ 38  38  38]
  ...
  [212 212 212]
  [198 198 198]
  [191 191 191]]

 [[  1   1   1]
  [  7   7   7]
  [ 42  42  42]
  ...
  [221 221 221]
  [200 200 200]
  [194 194 194]]]",0
2084,"[[[ 24  24  24]
  [ 35  35  35]
  [ 40  40  40]
  ...
  [ 54  54  54]
  [ 97  97  97]
  [ 58  58  58]]

 [[ 76  76  76]
  [ 95  95  95]
  [ 86  86  86]
  ...
  [ 89  89  89]
  [116 116 116]
  [ 65  65  65]]

 [[ 95  95  95]
  [109 109 109]
  [113 113 113]
  ...
  [153 153 153]
  [124 124 124]
  [ 72  72  72]]

 ...

 [[  5   5   5]
  [ 51  51  51]
  [108 108 108]
  ...
  [131 131 131]
  [ 98  98  98]
  [ 52  52  52]]

 [[  5   5   5]
  [ 49  49  49]
  [112 112 112]
  ...
  [139 139 139]
  [105 105 105]
  [ 56  56  56]]

 [[  5   5   5]
  [ 50  50  50]
  [115 115 115]
  ...
  [148 148 148]
  [111 111 111]
  [ 62  62  62]]]",0
2085,"[[[108 108 108]
  [ 39  39  39]
  [ 20  20  20]
  ...
  [ 25  25  25]
  [ 37  37  37]
  [154 154 154]]

 [[ 26  26  26]
  [  6   6   6]
  [  3   3   3]
  ...
  [  4   4   4]
  [ 45  45  45]
  [144 144 144]]

 [[ 25  25  25]
  [  7   7   7]
  [  2   2   2]
  ...
  [  3   3   3]
  [ 28  28  28]
  [ 51  51  51]]

 ...

 [[ 19  19  19]
  [ 13  13  13]
  [ 21  21  21]
  ...
  [  4   4   4]
  [  7   7   7]
  [ 25  25  25]]

 [[ 22  22  22]
  [ 19  19  19]
  [ 45  45  45]
  ...
  [  7   7   7]
  [  9   9   9]
  [ 29  29  29]]

 [[ 49  49  49]
  [ 43  43  43]
  [ 99  99  99]
  ...
  [ 13  13  13]
  [ 14  14  14]
  [ 44  44  44]]]",0
2086,"[[[253 253 253]
  [110 110 110]
  [ 51  51  51]
  ...
  [162 162 162]
  [252 252 252]
  [247 247 247]]

 [[254 254 254]
  [ 78  78  78]
  [ 10  10  10]
  ...
  [144 144 144]
  [253 253 253]
  [248 248 248]]

 [[254 254 254]
  [ 84  84  84]
  [  6   6   6]
  ...
  [149 149 149]
  [253 253 253]
  [248 248 248]]

 ...

 [[252 252 252]
  [240 240 240]
  [138 138 138]
  ...
  [180 180 180]
  [241 241 241]
  [243 243 243]]

 [[250 250 250]
  [236 236 236]
  [122 122 122]
  ...
  [177 177 177]
  [240 240 240]
  [242 242 242]]

 [[248 248 248]
  [241 241 241]
  [131 131 131]
  ...
  [219 219 219]
  [238 238 238]
  [240 240 240]]]",0
2087,"[[[  3   3   3]
  [  3   3   3]
  [  2   2   2]
  ...
  [ 42  42  42]
  [  2   2   2]
  [ 23  23  23]]

 [[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [ 66  66  66]
  [  2   2   2]
  [ 21  21  21]]

 [[  2   2   2]
  [  5   5   5]
  [  6   6   6]
  ...
  [ 58  58  58]
  [  5   5   5]
  [ 20  20  20]]

 ...

 [[ 32  32  32]
  [ 71  71  71]
  [ 97  97  97]
  ...
  [  6   6   6]
  [ 13  13  13]
  [152 152 152]]

 [[ 29  29  29]
  [ 67  67  67]
  [ 98  98  98]
  ...
  [  6   6   6]
  [ 14  14  14]
  [155 155 155]]

 [[ 33  33  33]
  [ 57  57  57]
  [ 96  96  96]
  ...
  [  6   6   6]
  [ 17  17  17]
  [162 162 162]]]",0
2088,"[[[ 73  73  73]
  [ 52  52  52]
  [ 49  49  49]
  ...
  [ 95  95  95]
  [ 98  98  98]
  [105 105 105]]

 [[  1   1   1]
  [  0   0   0]
  [  1   1   1]
  ...
  [ 58  58  58]
  [ 59  59  59]
  [ 74  74  74]]

 [[  2   2   2]
  [  1   1   1]
  [  2   2   2]
  ...
  [  1   1   1]
  [  0   0   0]
  [  0   0   0]]

 ...

 [[150 150 150]
  [166 166 166]
  [187 187 187]
  ...
  [195 195 195]
  [186 186 186]
  [234 234 234]]

 [[173 173 173]
  [193 193 193]
  [209 209 209]
  ...
  [196 196 196]
  [192 192 192]
  [240 240 240]]

 [[227 227 227]
  [240 240 240]
  [246 246 246]
  ...
  [206 206 206]
  [200 200 200]
  [243 243 243]]]",0
2089,"[[[107 107 107]
  [ 65  65  65]
  [ 60  60  60]
  ...
  [136 136 136]
  [135 135 135]
  [137 137 137]]

 [[  4   4   4]
  [  1   1   1]
  [  1   1   1]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[  3   3   3]
  [  1   1   1]
  [  1   1   1]
  ...
  [  2   2   2]
  [  1   1   1]
  [  0   0   0]]

 ...

 [[ 95  95  95]
  [115 115 115]
  [184 184 184]
  ...
  [  6   6   6]
  [ 12  12  12]
  [ 24  24  24]]

 [[ 92  92  92]
  [110 110 110]
  [182 182 182]
  ...
  [  6   6   6]
  [ 10  10  10]
  [ 19  19  19]]

 [[101 101 101]
  [134 134 134]
  [197 197 197]
  ...
  [  5   5   5]
  [ 10  10  10]
  [ 21  21  21]]]",0
2090,"[[[ 86  86  86]
  [ 21  21  21]
  [ 12  12  12]
  ...
  [ 14  14  14]
  [ 14  14  14]
  [ 17  17  17]]

 [[ 28  28  28]
  [  8   8   8]
  [  5   5   5]
  ...
  [  4   4   4]
  [  4   4   4]
  [  6   6   6]]

 [[ 23  23  23]
  [  7   7   7]
  [  3   3   3]
  ...
  [  1   1   1]
  [  1   1   1]
  [  3   3   3]]

 ...

 [[ 57  57  57]
  [ 47  47  47]
  [131 131 131]
  ...
  [ 48  48  48]
  [ 21  21  21]
  [ 13  13  13]]

 [[ 69  69  69]
  [ 40  40  40]
  [104 104 104]
  ...
  [ 52  52  52]
  [ 27  27  27]
  [ 14  14  14]]

 [[ 98  98  98]
  [ 74  74  74]
  [104 104 104]
  ...
  [ 83  83  83]
  [ 48  48  48]
  [ 16  16  16]]]",0
2091,"[[[50 50 50]
  [37 37 37]
  [36 36 36]
  ...
  [ 5  5  5]
  [ 6  6  6]
  [35 35 35]]

 [[ 3  3  3]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [ 8  8  8]]

 [[ 3  3  3]
  [ 2  2  2]
  [ 4  4  4]
  ...
  [ 2  2  2]
  [ 4  4  4]
  [ 8  8  8]]

 ...

 [[ 4  4  4]
  [ 5  5  5]
  [18 18 18]
  ...
  [ 1  1  1]
  [ 2  2  2]
  [ 6  6  6]]

 [[ 5  5  5]
  [ 5  5  5]
  [16 16 16]
  ...
  [ 3  3  3]
  [ 3  3  3]
  [ 6  6  6]]

 [[ 6  6  6]
  [ 6  6  6]
  [35 35 35]
  ...
  [ 6  6  6]
  [ 6  6  6]
  [ 8  8  8]]]",0
2092,"[[[ 9  9  9]
  [ 8  8  8]
  [ 7  7  7]
  ...
  [12 12 12]
  [ 7  7  7]
  [45 45 45]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [12 12 12]
  [ 7  7  7]
  [43 43 43]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [12 12 12]
  [ 6  6  6]
  [42 42 42]]

 ...

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [12 12 12]
  [10 10 10]
  [20 20 20]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [11 11 11]
  [10 10 10]
  [27 27 27]]

 [[15 15 15]
  [14 14 14]
  [15 15 15]
  ...
  [48 48 48]
  [48 48 48]
  [47 47 47]]]",0
2093,"[[[  6   6   6]
  [  5   5   5]
  [  4   4   4]
  ...
  [  7   7   7]
  [ 80  80  80]
  [113 113 113]]

 [[  6   6   6]
  [  7   7   7]
  [  9   9   9]
  ...
  [  7   7   7]
  [ 72  72  72]
  [107 107 107]]

 [[ 59  59  59]
  [ 43  43  43]
  [ 53  53  53]
  ...
  [  7   7   7]
  [ 64  64  64]
  [101 101 101]]

 ...

 [[ 77  77  77]
  [107 107 107]
  [143 143 143]
  ...
  [ 36  36  36]
  [ 61  61  61]
  [110 110 110]]

 [[ 75  75  75]
  [109 109 109]
  [136 136 136]
  ...
  [ 22  22  22]
  [ 47  47  47]
  [100 100 100]]

 [[ 79  79  79]
  [115 115 115]
  [137 137 137]
  ...
  [ 13  13  13]
  [ 32  32  32]
  [ 83  83  83]]]",0
2094,"[[[ 47  47  47]
  [ 14  14  14]
  [ 13  13  13]
  ...
  [ 14  14  14]
  [ 14  14  14]
  [ 14  14  14]]

 [[ 46  46  46]
  [ 11  11  11]
  [  9   9   9]
  ...
  [  9   9   9]
  [ 10  10  10]
  [ 10  10  10]]

 [[ 47  47  47]
  [ 10  10  10]
  [  6   6   6]
  ...
  [  4   4   4]
  [  5   5   5]
  [  4   4   4]]

 ...

 [[227 227 227]
  [ 91  91  91]
  [ 54  54  54]
  ...
  [102 102 102]
  [ 68  68  68]
  [ 32  32  32]]

 [[206 206 206]
  [ 61  61  61]
  [ 45  45  45]
  ...
  [ 93  93  93]
  [ 62  62  62]
  [ 27  27  27]]

 [[180 180 180]
  [ 38  38  38]
  [ 37  37  37]
  ...
  [ 86  86  86]
  [ 51  51  51]
  [ 22  22  22]]]",0
